shell,h2_basis_index,public_actor_support_size,profile_ids,all_referenced_profiles_certified_nonnegative,status_multiset,interpretation
16,290,6,"3076,3127,3493,3509,3557,3576",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,291,6,"3076,3127,3493,3509,3557,3578",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,292,8,"1994,1998,2566,2612,3076,3127,3557,3612",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,293,6,"2566,2612,3076,3127,3557,3611",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,294,6,"2566,2612,3076,3127,3557,3613",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,295,10,"1994,1998,2566,2612,3076,3127,3493,3509,3557,3602",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,296,10,"1994,1998,2566,2612,3076,3127,3493,3509,3557,3608",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,297,8,"1998,2031,2566,2612,3076,3127,3557,3623",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,298,10,"1459,1460,1998,2031,2566,2612,3076,3127,3557,3624",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,299,10,"1998,2031,2566,2612,3076,3127,3493,3509,3557,3620",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,300,12,"1451,1460,1998,2031,2566,2612,3076,3127,3493,3509,3557,3621",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,301,10,"1460,1481,1998,2031,2566,2612,3076,3127,3557,3629",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,302,14,"975,977,1460,1481,1998,2031,2566,2612,3076,3127,3493,3509,3557,3627",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,303,14,"624,625,975,992,1460,1481,1998,2031,2566,2612,3076,3127,3557,3632",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,304,14,"975,992,1460,1481,1998,2031,2566,2612,3076,3127,3493,3509,3557,3631",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,305,4,"1583,1627,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,306,4,"6,7,1617,1627",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,307,2,"3837,3842",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,308,4,"6,7,1627,1635",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,309,2,"3842,3843",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,310,4,"6,7,1604,1627",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,311,2,"3838,3842",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,312,2,"1627,1638",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,313,2,"3842,3844",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,314,2,"3792,3797",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,315,4,"6,7,1613,1627",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,316,2,"3842,3846",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,317,2,"1627,1639",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,318,2,"3842,3849",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,319,4,"6,7,1627,1633",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,320,2,"3839,3842",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,321,4,"6,7,1623,1627",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,322,2,"3842,3850",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,323,2,"1601,1627",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,324,4,"1565,1627,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,325,4,"6,7,1598,1627",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,326,2,"3828,3831",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,327,4,"1564,1627,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,328,4,"6,7,1607,1627",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,329,2,"3817,3831",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,330,2,"1606,1627",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,331,2,"3822,3831",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,332,4,"6,7,1608,1627",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,333,2,"3827,3831",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,334,4,"6,7,1599,1627",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,335,2,"3826,3831",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,336,2,"3886,3895",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,337,4,"3507,3509,3886,3887",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,338,4,"3507,3509,3886,3893",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,339,2,"3886,3889",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,340,2,"3886,3890",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,341,2,"3884,3886",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,342,4,"3831,3842,3875,3886",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,343,4,"3831,3842,3872,3886",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,344,4,"3831,3842,3876,3886",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,345,4,"3831,3842,3880,3886",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,346,4,"2150,2210,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,347,4,"3831,3842,3864,3886",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,348,6,"3076,3079,3509,3557,3886,3923",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,349,6,"3076,3079,3509,3557,3886,3918",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,350,6,"3076,3079,3509,3557,3886,3922",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,351,4,"3509,3557,3886,3921",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,352,4,"3509,3557,3886,3919",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,353,6,"3076,3079,3509,3557,3886,3920",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,354,6,"3509,3557,3831,3842,3886,3910",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,355,6,"3509,3557,3831,3842,3886,3914",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,356,8,"3076,3079,3509,3557,3831,3842,3886,3905",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,357,6,"3509,3557,3831,3842,3886,3903",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,358,6,"3076,3127,3509,3557,3886,3940",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,359,6,"3076,3127,3509,3557,3886,3943",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,360,6,"3076,3127,3509,3557,3886,3941",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,361,10,"2566,2567,3076,3127,3509,3557,3831,3842,3886,3936",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,362,8,"3076,3127,3509,3557,3831,3842,3886,3933",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,363,8,"3076,3127,3509,3557,3831,3842,3886,3935",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,364,10,"2566,2567,3076,3127,3509,3557,3831,3842,3886,3932",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,365,8,"3076,3127,3509,3557,3831,3842,3886,3930",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,366,10,"1994,1998,2566,2612,3076,3127,3509,3557,3886,3954",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,367,8,"2566,2612,3076,3127,3509,3557,3886,3956",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,368,8,"2566,2612,3076,3127,3509,3557,3886,3955",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,369,12,"1994,1998,2566,2612,3076,3127,3509,3557,3831,3842,3886,3950",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,370,12,"1994,1998,2566,2612,3076,3127,3509,3557,3831,3842,3886,3948",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,371,12,"1994,1998,2566,2612,3076,3127,3509,3557,3831,3842,3886,3949",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,372,10,"1998,2031,2566,2612,3076,3127,3509,3557,3886,3962",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,373,12,"1459,1460,1998,2031,2566,2612,3076,3127,3509,3557,3886,3963",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,374,14,"1451,1460,1998,2031,2566,2612,3076,3127,3509,3557,3831,3842,3886,3959",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,375,12,"1998,2031,2566,2612,3076,3127,3509,3557,3831,3842,3886,3960",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,376,12,"1460,1481,1998,2031,2566,2612,3076,3127,3509,3557,3886,3966",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,377,16,"975,977,1460,1481,1998,2031,2566,2612,3076,3127,3509,3557,3831,3842,3886,3965",True,"{""EXACT_RATIONAL_PASS"": 16}",sum of certified three-level nonnegative shell gaps
16,378,4,"1060,1096,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,379,4,"6,7,1094,1096",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,380,2,"4107,4109",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,381,2,"1076,1096",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,382,4,"6,7,1091,1096",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,383,2,"4091,4096",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,384,4,"6,7,1079,1096",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,385,2,"4090,4096",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,386,2,"4108,4110",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,387,4,"1069,1114,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,388,4,"6,7,1087,1096",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,389,2,"4109,4111",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,390,2,"1105,1114",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,391,4,"4095,4096,4109,4110",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,392,4,"6,7,1090,1096",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,393,2,"4092,4096",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,394,4,"4096,4109,4130,4144",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,395,4,"4096,4109,4138,4144",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,396,4,"4096,4109,4129,4144",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,397,4,"4096,4109,4128,4144",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,398,2,"4144,4146",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,399,2,"4143,4144",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,400,4,"4096,4109,4131,4144",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,401,4,"4096,4109,4135,4144",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,402,4,"3842,3886,4144,4174",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,403,6,"3842,3886,4096,4109,4144,4165",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,404,6,"3842,3886,4096,4109,4144,4159",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,405,6,"3842,3886,4096,4109,4144,4164",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,406,6,"3507,3509,3842,3886,4144,4172",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,407,4,"3842,3886,4144,4173",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,408,8,"3507,3509,3842,3886,4096,4109,4144,4163",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,409,6,"3842,3886,4096,4109,4144,4162",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,410,6,"3842,3886,4096,4109,4144,4160",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,411,6,"3842,3886,4096,4109,4144,4168",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,412,8,"3076,3079,3509,3557,3842,3886,4144,4190",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,413,8,"3509,3557,3842,3886,4096,4109,4144,4184",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,414,8,"3509,3557,3842,3886,4096,4109,4144,4186",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,415,10,"3076,3079,3509,3557,3842,3886,4096,4109,4144,4183",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,416,8,"3076,3127,3509,3557,3842,3886,4144,4202",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,417,10,"3076,3127,3509,3557,3842,3886,4096,4109,4144,4198",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,418,10,"3076,3127,3509,3557,3842,3886,4096,4109,4144,4200",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,419,10,"2566,2568,3076,3127,3509,3557,3842,3886,4144,4203",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,420,12,"2566,2567,3076,3127,3509,3557,3842,3886,4096,4109,4144,4199",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,421,10,"2566,2612,3076,3127,3509,3557,3842,3886,4144,4210",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,422,14,"1994,1998,2566,2612,3076,3127,3509,3557,3842,3886,4096,4109,4144,4208",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,423,12,"2566,2612,3076,3127,3509,3557,3842,3886,4096,4109,4144,4209",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,424,14,"1459,1460,1998,2031,2566,2612,3076,3127,3509,3557,3842,3886,4144,4215",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,425,14,"1998,2031,2566,2612,3076,3127,3509,3557,3842,3886,4096,4109,4144,4214",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,426,4,"670,690,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,427,4,"6,7,690,692",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,428,2,"4277,4279",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,429,2,"690,702",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,430,2,"4279,4280",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,431,4,"675,690,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,432,2,"690,696",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,433,2,"4279,4283",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,434,4,"6,7,690,697",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,435,2,"4279,4282",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,436,4,"6,7,690,695",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,437,2,"4276,4279",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,438,2,"4300,4304",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,439,2,"4299,4300",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,440,4,"4109,4110,4300,4303",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,441,2,"4300,4302",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,442,4,"4109,4144,4300,4321",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,443,4,"4109,4144,4300,4319",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,444,4,"4109,4144,4300,4320",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,445,4,"4109,4144,4300,4324",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,446,6,"3842,3886,4109,4144,4300,4334",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,447,6,"3842,3886,4109,4144,4300,4337",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,448,6,"3842,3886,4109,4144,4300,4335",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,449,8,"3509,3557,3842,3886,4109,4144,4300,4344",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,450,10,"3076,3079,3509,3557,3842,3886,4109,4144,4300,4346",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,451,10,"3076,3079,3509,3557,3842,3886,4109,4144,4300,4345",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,452,10,"3076,3127,3509,3557,3842,3886,4109,4144,4300,4351",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,453,12,"2566,2568,3076,3127,3509,3557,3842,3886,4109,4144,4300,4352",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,454,12,"2566,2612,3076,3127,3509,3557,3842,3886,4109,4144,4300,4355",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,455,4,"401,419,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,456,4,"6,7,416,419",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,457,2,"4393,4396",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,458,4,"399,419,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,459,2,"4408,4411",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,460,4,"4279,4300,4411,4425",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,461,6,"4109,4110,4279,4300,4411,4426",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,462,4,"4279,4300,4411,4423",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,463,6,"4109,4144,4279,4300,4411,4436",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,464,6,"4109,4144,4279,4300,4411,4434",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,465,8,"3842,3886,4109,4144,4279,4300,4411,4444",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,466,12,"3076,3079,3509,3557,3842,3886,4109,4144,4279,4300,4411,4449",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,467,14,"2566,2568,3076,3127,3509,3557,3842,3886,4109,4144,4279,4300,4411,4452",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,468,4,"236,246,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,469,4,"6,7,245,246",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,470,2,"4473,4474",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,471,4,"237,246,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,472,2,"242,246",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,473,2,"4482,4483",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,474,4,"4472,4474,4481,4483",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,475,4,"4396,4411,4483,4492",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,476,4,"4396,4411,4483,4491",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,477,6,"4396,4411,4472,4474,4483,4489",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,478,6,"4279,4300,4396,4411,4483,4500",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,479,10,"4109,4110,4279,4300,4396,4411,4472,4474,4483,4498",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,480,8,"4279,4300,4396,4411,4472,4474,4483,4497",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,481,8,"4109,4144,4279,4300,4396,4411,4483,4506",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,482,10,"4109,4144,4279,4300,4396,4411,4472,4474,4483,4504",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,483,12,"3507,3509,3842,3886,4109,4144,4279,4300,4396,4411,4483,4511",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,484,12,"3842,3886,4109,4144,4279,4300,4396,4411,4472,4474,4483,4509",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,485,12,"3509,3559,3842,3886,4109,4144,4279,4300,4396,4411,4483,4514",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,486,16,"3076,3079,3509,3557,3842,3886,4109,4144,4279,4300,4396,4411,4472,4474,4483,4513",True,"{""EXACT_RATIONAL_PASS"": 16}",sum of certified three-level nonnegative shell gaps
16,487,4,"129,134,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,488,2,"132,134",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,489,4,"6,7,130,134",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,490,4,"4525,4526,4530,4531",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
